STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_RATE_1516.1,DATE_CUR
MISSOURI,29,2918540,LIBERTY 53,2.92E+11,LIBERTY NORTH HIGH SCHOOL,94,7/1/2017
MISSOURI,29,2918600,LICKING R-VIII,2.92E+11,LICKING HIGH,90,7/1/2017
MISSOURI,29,2918670,LINCOLN R-II,2.92E+11,LINCOLN HIGH,90,7/1/2017
MISSOURI,29,2918690,LINDBERGH SCHOOLS,2.92E+11,LINDBERGH SR. HIGH,96,7/1/2017
MISSOURI,29,2919080,OSAGE CO. R-II,2.92E+11,LINN HIGH,90,7/1/2017
MISSOURI,29,2919140,LOCKWOOD R-I,2.92E+11,LOCKWOOD HIGH,90,7/1/2017
MISSOURI,29,2919170,LOGAN-ROGERSVILLE R-VIII,2.92E+11,LOGAN-ROGERSVILLE HIGH,90,7/1/2017
MISSOURI,29,2919230,LONE JACK C-6,2.92E+11,LONE JACK HIGH,90,7/1/2017
MISSOURI,29,2919260,LOUISIANA R-II,2.92E+11,LOUISIANA HIGH,90,7/1/2017
MISSOURI,29,2919350,WOODLAND R-IV,2.92E+11,WOODLAND HIGH,90,7/1/2017
MISSOURI,29,2919380,MACKS CREEK R-V,2.92E+11,MACKS CREEK HIGH,80,7/1/2017
MISSOURI,29,2919410,MACON CO. R-I,2.92E+11,MACON SR. HIGH,85,7/1/2017
MISSOURI,29,2919840,MADISON C-3,2.92E+11,MADISON HIGH,80,7/1/2017
MISSOURI,29,2919890,MALDEN R-I,2.92E+11,MALDEN HIGH,95,7/1/2017
MISSOURI,29,2919920,MALTA BEND R-V,2.92E+11,MALTA BEND HIGH,87,7/1/2017
MISSOURI,29,2919980,MANSFIELD R-IV,2.92E+11,MANSFIELD HIGH,90,7/1/2017
MISSOURI,29,2920010,MAPLEWOOD-RICHMOND HEIGHTS,2.92E+11,MAPLEWOOD-RICHMOND HGTS. HIGH,90,7/1/2017
MISSOURI,29,2920050,MARCELINE R-V,2.92E+11,MARCELINE HIGH,90,7/1/2017
MISSOURI,29,2920160,MARION C. EARLY R-V,2.92E+11,MARION C. EARLY HIGH,90,7/1/2017
MISSOURI,29,2920280,MARION CO. R-II,2.92E+11,MARION CO. HIGH,80,7/1/2017
MISSOURI,29,2920310,MARIONVILLE R-IX,2.92E+11,MARIONVILLE HIGH,90,7/1/2017
MISSOURI,29,2920370,MARQUAND-ZION R-VI,2.92E+11,MARQUAND-ZION HIGH,80,7/1/2017
MISSOURI,29,2920410,MARSHALL,2.92E+11,MARSHALL SR. HIGH,95,7/1/2017
MISSOURI,29,2920430,MARSHFIELD R-I,2.92E+11,MARSHFIELD HIGH,92,7/1/2017
MISSOURI,29,2920490,MARYVILLE R-II,2.92E+11,MARYVILLE HIGH,95,7/1/2017
MISSOURI,29,2920550,MAYSVILLE R-I,2.92E+11,MAYSVILLE JR.-SR. HIGH,90,7/1/2017
MISSOURI,29,2920610,MCDONALD CO. R-I,2.92E+11,MCDONALD COUNTY HIGH,93,7/1/2017
MISSOURI,29,2920640,MEADVILLE R-IV,2.92E+11,MEADVILLE HIGH,80,7/1/2017
MISSOURI,29,2920670,MEHLVILLE R-IX,2.92E+11,MEHLVILLE HIGH SCHOOL,93,7/1/2017
MISSOURI,29,2920670,MEHLVILLE R-IX,2.92E+11,OAKVILLE SR. HIGH,96,7/1/2017
MISSOURI,29,2920700,SCOTLAND CO. R-I,2.92E+11,SCOTLAND CO. HIGH,90,7/1/2017
MISSOURI,29,2920750,NORTH MERCER CO. R-III,2.92E+11,MERCER HIGH,80,7/1/2017
MISSOURI,29,2920810,MEXICO 59,2.92E+11,MEXICO HIGH,80,7/1/2017
MISSOURI,29,2920820,MIAMI R-I,2.92E+11,MIAMI HIGH,50,7/1/2017
MISSOURI,29,2920940,MILAN C-2,2.92E+11,MILAN HIGH,90,7/1/2017
MISSOURI,29,2921000,MILLER R-II,2.92E+11,MILLER HIGH,90,7/1/2017
MISSOURI,29,2921100,MOBERLY,2.92E+11,MOBERLY SR. HIGH,85,7/1/2017
MISSOURI,29,2921120,MONETT R-I,2.92E+11,MONETT HIGH,85,7/1/2017
MISSOURI,29,2921210,MONROE CITY R-I,2.92E+11,MONROE CITY R-I HIGH,90,7/1/2017
MISSOURI,29,2921330,MONTGOMERY CO. R-II,2.92E+11,MONTGOMERY CO. HIGH,90,7/1/2017
MISSOURI,29,2921360,MONTROSE R-XIV,2.92E+11,MONTROSE HIGH,50,7/1/2017
MISSOURI,29,2921420,SCOTT CO. CENTRAL,2.92E+11,SCOTT CO. CENTRAL HIGH,70,7/1/2017
MISSOURI,29,2921480,MOUND CITY R-II,2.92E+11,MOUND CITY HIGH,80,7/1/2017
MISSOURI,29,2921510,MOUNTAIN GROVE R-III,2.92E+11,MOUNTAIN GROVE HIGH,95,7/1/2017
MISSOURI,29,2921540,MOUNTAIN VIEW-BIRCH TREE R-III,2.92E+11,LIBERTY SR. HIGH,90,7/1/2017
MISSOURI,29,2921600,MT. VERNON R-V,2.92E+11,MT. VERNON HIGH,85,7/1/2017
MISSOURI,29,2921660,NORTHEAST NODAWAY CO. R-V,2.92E+11,NORTHEAST NODAWAY HIGH,50,7/1/2017
MISSOURI,29,2921690,NORTH NODAWAY CO. R-VI,2.92E+11,NORTH NODAWAY JR.-SR. HIGH,50,7/1/2017
MISSOURI,29,2921720,NAYLOR R-II,2.92E+11,NAYLOR HIGH,80,7/1/2017
MISSOURI,29,2921750,NEELYVILLE R-IV,2.92E+11,NEELYVILLE HIGH,90,7/1/2017
MISSOURI,29,2921810,NEOSHO R-V,2.92E+11,NEOSHO HIGH,83,7/1/2017
MISSOURI,29,2921840,NEVADA R-V,2.92E+11,NEVADA HIGH,89,7/1/2017
MISSOURI,29,2921875,NEW BLOOMFIELD R-III,2.92E+11,NEW BLOOMFIELD HIGH,90,7/1/2017
MISSOURI,29,2921880,MACON CO. R-IV,2.92E+11,MACON CO. HIGH,50,7/1/2017
MISSOURI,29,2921940,NEW FRANKLIN R-I,2.92E+11,New Franklin Middle-High,80,7/1/2017
MISSOURI,29,2921960,NEW HAVEN,2.92E+11,NEW HAVEN HIGH,90,7/1/2017
MISSOURI,29,2922140,NEWBURG R-II,2.92E+11,NEWBURG HIGH,90,7/1/2017
MISSOURI,29,2922470,NEWTOWN-HARRIS R-III,2.92E+11,NEWTOWN-HARRIS HIGH,50,7/1/2017
MISSOURI,29,2922500,NIANGUA R-V,2.92E+11,NIANGUA HIGH,80,7/1/2017
MISSOURI,29,2922530,Nixa Public Schools,2.92E+11,NIXA HIGH,95,7/1/2017
MISSOURI,29,2922560,NODAWAY-HOLT R-VII,2.92E+11,NODAWAY-HOLT JR.-SR. HIGH,80,7/1/2017
MISSOURI,29,2922620,NORBORNE R-VIII,2.92E+11,NORBORNE HIGH,80,7/1/2017
MISSOURI,29,2922650,NORMANDY SCHOOLS COLLABORATIVE,2.92E+11,NORMANDY HIGH,80,7/1/2017
MISSOURI,29,2922710,NORTH ANDREW CO. R-VI,2.92E+11,NORTH ANDREW HIGH,90,7/1/2017
MISSOURI,29,2922740,NORTH CALLAWAY CO. R-I,2.92E+11,NORTH CALLAWAY HIGH,90,7/1/2017
MISSOURI,29,2922770,NORTH HARRISON R-III,2.92E+11,NORTH HARRISON HIGH,80,7/1/2017
MISSOURI,29,2922800,NORTH KANSAS CITY 74,2.92E+11,NORTH KANSAS CITY HIGH,93,7/1/2017
MISSOURI,29,2922800,NORTH KANSAS CITY 74,2.92E+11,OAK PARK HIGH,97,7/1/2017
MISSOURI,29,2922800,NORTH KANSAS CITY 74,2.92E+11,WINNETONKA HIGH,97,7/1/2017
MISSOURI,29,2922800,NORTH KANSAS CITY 74,2.92E+11,STALEY HIGH,97,7/1/2017
MISSOURI,29,2922830,NORTH PLATTE CO. R-I,2.92E+11,NORTH PLATTE HIGH,95,7/1/2017
MISSOURI,29,2922860,NORTHEAST RANDOLPH CO. R-IV,2.92E+11,NORTHEAST HIGH,90,7/1/2017
MISSOURI,29,2922890,NORTHWEST R-I,2.92E+11,NORTHWEST HIGH,89,7/1/2017
MISSOURI,29,2922920,NORTHWESTERN R-I,2.92E+11,NORTHWESTERN HIGH,50,7/1/2017
MISSOURI,29,2922950,NORWOOD R-I,2.92E+11,NORWOOD HIGH,80,7/1/2017
MISSOURI,29,2922980,ADAIR CO. R-I,2.92E+11,ADAIR CO. HIGH,80,7/1/2017
MISSOURI,29,2923010,OAK GROVE R-VI,2.92E+11,OAK GROVE HIGH,90,7/1/2017
MISSOURI,29,2923070,OAK RIDGE R-VI,2.92E+11,OAK RIDGE HIGH,80,7/1/2017
MISSOURI,29,2923100,ODESSA R-VII,2.92E+11,ODESSA HIGH,95,7/1/2017
MISSOURI,29,2923130,ORAN R-III,2.92E+11,ORAN HIGH SCHOOL,90,7/1/2017
MISSOURI,29,2923160,ORCHARD FARM R-V,2.92E+11,ORCHARD FARM SR. HIGH,90,7/1/2017
MISSOURI,29,2923190,SOUTH HOLT CO. R-I,2.92E+11,SOUTH HOLT HIGH,50,7/1/2017
MISSOURI,29,2923220,ORRICK R-XI,2.92E+11,ORRICK HIGH,80,7/1/2017
MISSOURI,29,2923250,OSBORN R-O,2.92E+11,OSBORN HIGH,50,7/1/2017
MISSOURI,29,2923270,OSCEOLA,2.92E+11,OSCEOLA JR.-SR. HIGH,90,7/1/2017
MISSOURI,29,2923310,OTTERVILLE R-VI,2.92E+11,OTTERVILLE HIGH,80,7/1/2017
MISSOURI,29,2923340,GASCONADE CO. R-II,2.92E+11,OWENSVILLE HIGH,90,7/1/2017
MISSOURI,29,2923400,LUTIE R-VI,2.92E+11,LUTIE HIGH,50,7/1/2017
MISSOURI,29,2923430,OZARK R-VI,2.92E+11,OZARK HIGH,96,7/1/2017
MISSOURI,29,2923460,MERAMEC VALLEY R-III,2.92E+11,PACIFIC HIGH,93,7/1/2017
MISSOURI,29,2923490,PALMYRA R-I,2.92E+11,PALMYRA HIGH,95,7/1/2017
MISSOURI,29,2923530,PARIS R-II,2.92E+11,PARIS HIGH,90,7/1/2017
MISSOURI,29,2923550,PARK HILL,2.92E+11,PARK HILL HIGH,94,7/1/2017
MISSOURI,29,2923550,PARK HILL,2.92E+11,PARK HILL SOUTH HIGH,94,7/1/2017
MISSOURI,29,2923580,PARKWAY C-2,2.92E+11,CENTRAL HIGH,93,7/1/2017
MISSOURI,29,2923580,PARKWAY C-2,2.92E+11,NORTH HIGH,91,7/1/2017
MISSOURI,29,2923580,PARKWAY C-2,2.92E+11,SOUTH HIGH,95,7/1/2017
MISSOURI,29,2923580,PARKWAY C-2,2.92E+11,WEST HIGH,95,7/1/2017
MISSOURI,29,2923640,MEADOW HEIGHTS R-II,2.92E+11,MEADOW HEIGHTS HIGH,90,7/1/2017
MISSOURI,29,2923670,PATTONSBURG R-II,2.92E+11,PATTONSBURG HIGH,50,7/1/2017
MISSOURI,29,2923700,PATTONVILLE R-III,2.92E+11,PATTONVILLE SR. HIGH,86,7/1/2017
MISSOURI,29,2923730,RAYMORE-PECULIAR R-II,2.92E+11,RAYMORE-PECULIAR SR. HIGH,91,7/1/2017
MISSOURI,29,2923760,NORTH PEMISCOT CO. R-I,2.92E+11,NORTH PEMISCOT SR. HIGH,80,7/1/2017
MISSOURI,29,2924530,PERRY CO. 32,2.92E+11,PERRYVILLE SR. HIGH,85,7/1/2017
MISSOURI,29,2925110,PIERCE CITY R-VI,2.93E+11,PIERCE CITY HIGH,90,7/1/2017
MISSOURI,29,2925140,PIKE CO. R-III,2.93E+11,CLOPTON HIGH,90,7/1/2017
MISSOURI,29,2925170,PILOT GROVE C-4,2.93E+11,PILOT GROVE HIGH,80,7/1/2017
MISSOURI,29,2925210,PLATO R-V,2.93E+11,PLATO HIGH,90,7/1/2017
MISSOURI,29,2925230,PLATTE CO. R-III,2.93E+11,PLATTE COUNTY HIGH,95,7/1/2017
MISSOURI,29,2925290,CLINTON CO. R-III,2.93E+11,PLATTSBURG HIGH,90,7/1/2017
MISSOURI,29,2925330,PLEASANT HILL R-III,2.93E+11,PLEASANT HILL HIGH,95,7/1/2017
MISSOURI,29,2925350,PLEASANT HOPE R-VI,2.93E+11,PLEASANT HOPE HIGH,75,7/1/2017
MISSOURI,29,2925410,POLO R-VII,2.93E+11,POLO HIGH,90,7/1/2017
MISSOURI,29,2925450,POPLAR BLUFF R-I,2.93E+11,POPLAR BLUFF HIGH,87,7/1/2017
MISSOURI,29,2925500,POTOSI R-III,2.93E+11,POTOSI HIGH,95,7/1/2017
MISSOURI,29,2925530,PRAIRIE HOME R-V,2.93E+11,PRAIRIE HOME HIGH,50,7/1/2017
MISSOURI,29,2925590,PRINCETON R-V,2.93E+11,PRINCETON R-V JR.-SR. HIGH,80,7/1/2017
MISSOURI,29,2925620,PURDY R-II,2.93E+11,PURDY HIGH,90,7/1/2017
MISSOURI,29,2925640,PUTNAM CO. R-I,2.93E+11,PUTNAM CO. HIGH,90,7/1/2017
MISSOURI,29,2925650,PUXICO R-VIII,2.93E+11,PUXICO HIGH,90,7/1/2017
MISSOURI,29,2925710,RALLS CO. R-II,2.93E+11,MARK TWAIN SR. HIGH,95,7/1/2017
MISSOURI,29,2926070,RAYTOWN C-2,2.93E+11,RAYTOWN SR. HIGH,87,7/1/2017
MISSOURI,29,2926070,RAYTOWN C-2,2.93E+11,RAYTOWN SOUTH SR. HIGH,80,7/1/2017
MISSOURI,29,2926160,REEDS SPRING R-IV,2.93E+11,REEDS SPRING HIGH,95,7/1/2017
MISSOURI,29,2926220,REPUBLIC R-III,2.93E+11,REPUBLIC HIGH,94,7/1/2017
MISSOURI,29,2926310,RICH HILL R-IV,2.93E+11,RICH HILL HIGH,90,7/1/2017
MISSOURI,29,2926400,RICHLAND R-I,2.93E+11,RICHLAND HIGH,80,7/1/2017
MISSOURI,29,2926430,RICHLAND R-IV,2.93E+11,RICHLAND HIGH,90,7/1/2017
MISSOURI,29,2926480,RICHMOND R-XVI,2.93E+11,RICHMOND HIGH,90,7/1/2017
MISSOURI,29,2926490,RIDGEWAY R-V,2.93E+11,RIDGEWAY HIGH,50,7/1/2017
MISSOURI,29,2926610,RISCO R-II,2.93E+11,RISCO HIGH,50,7/1/2017
MISSOURI,29,2926640,RITENOUR,2.93E+11,RITENOUR SR. HIGH,75,7/1/2017
MISSOURI,29,2926670,RIVERVIEW GARDENS,2.93E+11,RIVERVIEW GARDENS SR. HIGH,90,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,NORTH TECHNICAL,95,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,SOUTH TECHNICAL,87,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,EXTERNAL SITES,LE20,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,JUVENILE DETENTION CTR.,87,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,NORTHVIEW,20,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,HIRAM NEUWOEHNER,21,7/1/2017
MISSOURI,29,2926760,SPECL. SCH. DST. ST. LOUIS CO.,2.93E+11,SOUTHVIEW HIGH,21,7/1/2017
MISSOURI,29,2926790,ROCK PORT R-II,2.93E+11,ROCK PORT HIGH,80,7/1/2017
MISSOURI,29,2926850,ROCKWOOD R-VI,2.93E+11,MARQUETTE SR. HIGH,97,7/1/2017
MISSOURI,29,2926850,ROCKWOOD R-VI,2.93E+11,ROCKWOOD SUMMIT SR. HIGH,96,7/1/2017
MISSOURI,29,2926850,ROCKWOOD R-VI,2.93E+11,EUREKA SR. HIGH,96,7/1/2017
MISSOURI,29,2926850,ROCKWOOD R-VI,2.93E+11,LAFAYETTE SR. HIGH,97,7/1/2017
MISSOURI,29,2926890,ROLLA 31,2.93E+11,ROLLA SR. HIGH,88,7/1/2017
MISSOURI,29,2926970,COLE CO. R-I,2.93E+11,RUSSELLVILLE HIGH,90,7/1/2017
MISSOURI,29,2927060,ST. JOSEPH,2.93E+11,BENTON HIGH,90,7/1/2017
MISSOURI,29,2927060,ST. JOSEPH,2.93E+11,CENTRAL HIGH,95,7/1/2017
MISSOURI,29,2927060,ST. JOSEPH,2.93E+11,LAFAYETTE HIGH,90,7/1/2017
MISSOURI,29,2927090,SALEM R-80,2.93E+11,SALEM SR. HIGH,95,7/1/2017
MISSOURI,29,2927520,SALISBURY R-IV,2.93E+11,SALISBURY HIGH,90,7/1/2017
MISSOURI,29,2927540,SARCOXIE R-II,2.93E+11,SARCOXIE HIGH,70,7/1/2017
MISSOURI,29,2927570,SAVANNAH R-III,2.93E+11,SAVANNAH HIGH,90,7/1/2017
MISSOURI,29,2927600,NORTHEAST VERNON CO. R-I,2.93E+11,NORTHEAST VERNON CO. R-I HIGH,80,7/1/2017
MISSOURI,29,2927630,SCHOOL OF THE OSAGE,2.93E+11,OSAGE HIGH,95,7/1/2017
MISSOURI,29,2927660,SCHUYLER CO. R-I,2.93E+11,SCHUYLER CO. HIGH,90,7/1/2017
MISSOURI,29,2927830,SEDALIA 200,2.93E+11,SMITH-COTTON HIGH SCHOOL,95,7/1/2017
MISSOURI,29,2927870,SENATH-HORNERSVILLE C-8,2.93E+11,SENATH-HORNERSVILLE HIGH SCHOO,90,7/1/2017
MISSOURI,29,2927900,SENECA R-VII,2.93E+11,SENECA HIGH,90,7/1/2017
MISSOURI,29,2927930,SEYMOUR R-II,2.93E+11,SEYMOUR HIGH,90,7/1/2017
MISSOURI,29,2928110,SHELBY CO. R-IV,2.93E+11,SOUTH SHELBY HIGH,90,7/1/2017
MISSOURI,29,2928140,NORTH SHELBY,2.93E+11,NORTH SHELBY HIGH,80,7/1/2017
MISSOURI,29,2928170,SHELDON R-VIII,2.93E+11,SHELDON HIGH,80,7/1/2017
MISSOURI,29,2928260,SIKESTON R-6,2.93E+11,SIKESTON SR. HIGH,93,7/1/2017
MISSOURI,29,2928290,SILEX R-I,2.93E+11,SILEX HIGH,80,7/1/2017
MISSOURI,29,2928360,SLATER,2.93E+11,SLATER HIGH,80,7/1/2017
MISSOURI,29,2928380,SMITHTON R-VI,2.93E+11,SMITHTON HIGH,80,7/1/2017
MISSOURI,29,2928410,SMITHVILLE R-II,2.93E+11,SMITHVILLE HIGH,98,7/1/2017
MISSOURI,29,2928430,SOUTH CALLAWAY CO. R-II,2.93E+11,SOUTH CALLAWAY HIGH,85,7/1/2017
MISSOURI,29,2928470,SOUTH IRON CO. R-I,2.93E+11,SOUTH IRON HIGH,60,7/1/2017
MISSOURI,29,2928500,SOUTH NODAWAY CO. R-IV,2.93E+11,SOUTH NODAWAY HIGH,50,7/1/2017
MISSOURI,29,2928530,SOUTH PEMISCOT CO. R-V,2.93E+11,SOUTH PEMISCOT HIGH,90,7/1/2017
MISSOURI,29,2928560,SOUTHERN BOONE CO. R-I,2.93E+11,SOUTHERN BOONE HIGH,95,7/1/2017
MISSOURI,29,2928590,SOUTHERN REYNOLDS CO. R-II,2.93E+11,ELLINGTON HIGH SCHOOL,90,7/1/2017
MISSOURI,29,2928620,SOUTHLAND C-9,2.93E+11,SOUTHLAND HIGH,80,7/1/2017
MISSOURI,29,2928680,SOUTHWEST LIVINGSTON CO. R-I,2.93E+11,SOUTHWEST LIVINGSTON CO R-1 HS,80,7/1/2017
MISSOURI,29,2928710,SOUTHWEST R-V,2.93E+11,SOUTHWEST HIGH,90,7/1/2017
MISSOURI,29,2928740,SPARTA R-III,2.93E+11,SPARTA HIGH,90,7/1/2017
MISSOURI,29,2928800,SPOKANE R-VII,2.93E+11,SPOKANE HIGH,80,7/1/2017
MISSOURI,29,2928860,SPRINGFIELD R-XII,2.93E+11,CENTRAL HIGH,85,7/1/2017
MISSOURI,29,2928860,SPRINGFIELD R-XII,2.93E+11,GLENDALE HIGH,91,7/1/2017
MISSOURI,29,2928860,SPRINGFIELD R-XII,2.93E+11,HILLCREST HIGH,77,7/1/2017
MISSOURI,29,2928860,SPRINGFIELD R-XII,2.93E+11,KICKAPOO HIGH,97,7/1/2017
MISSOURI,29,2928860,SPRINGFIELD R-XII,2.93E+11,PARKVIEW HIGH,85,7/1/2017
MISSOURI,29,2928920,ST. CHARLES R-VI,2.93E+11,ST. CHARLES HIGH,81,7/1/2017
MISSOURI,29,2928920,ST. CHARLES R-VI,2.93E+11,ST. CHARLES WEST HIGH,90,7/1/2017
MISSOURI,29,2928950,FRANCIS HOWELL R-III,2.93E+11,FRANCIS HOWELL HIGH,97,7/1/2017
MISSOURI,29,2928950,FRANCIS HOWELL R-III,2.93E+11,FRANCIS HOWELL CENTRAL HIGH,96,7/1/2017
MISSOURI,29,2928950,FRANCIS HOWELL R-III,2.93E+11,FRANCIS HOWELL NORTH HIGH,95,7/1/2017
MISSOURI,29,2929100,ST. CLAIR R-XIII,2.93E+11,ST. CLAIR HIGH,85,7/1/2017
MISSOURI,29,2929130,ST. ELIZABETH R-IV,2.93E+11,ST. ELIZABETH HIGH,80,7/1/2017
MISSOURI,29,2929170,CENTRAL R-III,2.93E+11,CENTRAL HIGH,95,7/1/2017
MISSOURI,29,2929250,ST. JAMES R-I,2.93E+11,ST. JAMES HIGH,85,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,GATEWAY HIGH,89,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,SOLDAN INTERNATIONAL STUDIES,95,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,BEAUMONT CTE HIGH SCHOOL,28,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,COMMUNITY ACCESS JOB TRAINING,11,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,METRO HIGH,95,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,ROOSEVELT HIGH,60,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,ST. LOUIS CHILDREN'S HOSPITAL,50,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,SUMNER HIGH,60,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,VASHON HIGH,65,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,CENTRAL VISUAL/PERF. ARTS HIGH,95,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,CLEVELAND NJROTC ACADEMY,80,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,MILLER CAREER ACADEMY,85,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,CARNAHAN SCH. OF THE FUTURE,95,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,TRANSPORTATION AND LAW,80,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,MCKINLEY CLASS. LEADERSHIP AC.,90,7/1/2017
MISSOURI,29,2929280,ST. LOUIS CITY,2.93E+11,GRISCOM JUVENILE DETENTION CTR,87,7/1/2017
MISSOURI,29,2929340,STANBERRY R-II,2.93E+11,STANBERRY HIGH,80,7/1/2017
MISSOURI,29,2929370,STE. GENEVIEVE CO. R-II,2.93E+11,STE. GENEVIEVE SR. HIGH,85,7/1/2017
MISSOURI,29,2929430,STEELVILLE R-III,2.93E+11,STEELVILLE HIGH,90,7/1/2017
MISSOURI,29,2929490,STEWARTSVILLE C-2,2.93E+11,STEWARTSVILLE HIGH,50,7/1/2017
MISSOURI,29,2929520,STOCKTON R-I,2.93E+11,STOCKTON HIGH,85,7/1/2017
MISSOURI,29,2929580,STOUTLAND R-II,2.93E+11,STOUTLAND HIGH,90,7/1/2017
MISSOURI,29,2929610,MORGAN CO. R-I,2.93E+11,MORGAN CO. R-I HIGH,80,7/1/2017
MISSOURI,29,2929640,STRAFFORD R-VI,2.93E+11,STRAFFORD HIGH,95,7/1/2017
MISSOURI,29,2929700,STURGEON R-V,2.93E+11,STURGEON HIGH,90,7/1/2017
MISSOURI,29,2929760,SULLIVAN,2.93E+11,SULLIVAN SR. HIGH,90,7/1/2017
MISSOURI,29,2929810,SUMMERSVILLE R-II,2.93E+11,SUMMERSVILLE HIGH,80,7/1/2017
MISSOURI,29,2929880,SWEET SPRINGS R-VII,2.93E+11,SWEET SPRINGS HIGH,80,7/1/2017
MISSOURI,29,2929940,TARKIO R-I,2.93E+11,TARKIO HIGH,80,7/1/2017
MISSOURI,29,2930270,THAYER R-II,2.93E+11,THAYER SR. HIGH,90,7/1/2017
MISSOURI,29,2930300,TINA-AVALON R-II,2.93E+11,TINA-AVALON HIGH,50,7/1/2017
MISSOURI,29,2930330,TIPTON R-VI,2.93E+11,TIPTON HIGH,90,7/1/2017
MISSOURI,29,2930360,TRENTON R-IX,2.93E+11,TRENTON SR. HIGH,90,7/1/2017
MISSOURI,29,2930390,TRI-COUNTY R-VII,2.93E+11,TRI-COUNTY HIGH,50,7/1/2017
MISSOURI,29,2930420,EAST NEWTON CO. R-VI,2.93E+11,EAST NEWTON HIGH,95,7/1/2017
MISSOURI,29,2930450,TROY R-III,2.93E+11,TROY BUCHANAN HIGH,90,7/1/2017
MISSOURI,29,2930510,MILLER CO. R-III,2.93E+11,TUSCUMBIA HIGH,60,7/1/2017
MISSOURI,29,2930520,TWIN RIVERS R-X,2.93E+11,TWIN RIVERS HIGH,95,7/1/2017
MISSOURI,29,2930570,UNION R-XI,2.93E+11,UNION HIGH,85,7/1/2017
MISSOURI,29,2930600,UNION STAR R-II,2.93E+11,UNION STAR HIGH,50,7/1/2017
MISSOURI,29,2930660,UNIVERSITY CITY,2.93E+11,UNIVERSITY CITY SR. HIGH,86,7/1/2017
MISSOURI,29,2930690,VALLEY PARK,2.93E+11,VALLEY PARK SR. HIGH,95,7/1/2017
MISSOURI,29,2930720,VALLEY R-VI,2.93E+11,VALLEY HIGH,80,7/1/2017
MISSOURI,29,2930750,VAN BUREN R-I,2.93E+11,VAN BUREN HIGH,90,7/1/2017
MISSOURI,29,2930780,VAN-FAR R-I,2.93E+11,VAN-FAR JR./SR. HIGH,90,7/1/2017
MISSOURI,29,2930810,VERONA R-VII,2.93E+11,VERONA HIGH,90,7/1/2017
MISSOURI,29,2930840,MORGAN CO. R-II,2.93E+11,MORGAN CO. HIGH,95,7/1/2017
MISSOURI,29,2930870,MARIES CO. R-I,2.93E+11,VIENNA HIGH,90,7/1/2017
MISSOURI,29,2930900,WEST NODAWAY CO. R-I,2.93E+11,WEST NODAWAY HIGH,80,7/1/2017
MISSOURI,29,2930990,WALNUT GROVE R-V,2.93E+11,WALNUT GROVE HIGH,80,7/1/2017
MISSOURI,29,2931020,WARRENSBURG R-VI,2.93E+11,WARRENSBURG HIGH,96,7/1/2017
MISSOURI,29,2931050,WARREN CO. R-III,2.93E+11,WARRENTON HIGH,96,7/1/2017
MISSOURI,29,2931070,WARSAW R-IX,2.93E+11,WARSAW HIGH,85,7/1/2017
MISSOURI,29,2931110,WASHINGTON,2.93E+11,WASHINGTON HIGH,90,7/1/2017
MISSOURI,29,2931140,KINGSTON K-14,2.93E+11,KINGSTON HIGH,90,7/1/2017
MISSOURI,29,2931440,WAYNESVILLE R-VI,2.93E+11,WAYNESVILLE SR. HIGH,94,7/1/2017
MISSOURI,29,2931460,WEAUBLEAU R-III,2.93E+11,WEAUBLEAU HIGH,80,7/1/2017
MISSOURI,29,2931500,WEBB CITY R-VII,2.93E+11,WEBB CITY HIGH,92,7/1/2017
MISSOURI,29,2931530,WEBSTER GROVES,2.93E+11,WEBSTER GROVES HIGH,96,7/1/2017
